lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0448493
# Diagonal elements of inverse mass matrix:
# 0.00319644, 12.451, 1.03256, 0.360273, 0.187028, 0.147612, 0.345215, 0.514493, 0.798403, 0.727563, 0.140468, 0.0819042, 0.159118, 0.323224, 0.264165, 0.511924, 0.441222, 0.807933, 0.658663, 0.251041, 0.2528, 0.0154136, 0.227859
-186.544,0.941589,0.0448493,6,127,0,200.645,-0.100281,-12.7233,-1.14711,-0.765848,-1.32526,-0.684768,-0.716546,-1.37389,-0.215813,-0.26685,3.10202,-0.242497,0.667041,0.723534,-1.14085,0.206259,0.848964,0.381556,-0.376462,0.159051,0.211783,0.391512,2.55895,-3.55835,-2.37567,-4.11099,-2.12416,-2.22274,-4.26183,-0.669454,-0.827772,-0.0385695,0.106094,0.115079,-0.181454,0.0328057,0.135029,0.0606868,-0.0598767,-10.3546,-0.100281
-185.102,0.997694,0.0448493,6,63,0,192.056,-0.126348,-8.73157,1.17289,-1.17063,-0.748144,-0.931371,1.02255,-1.41991,-1.46977,0.646145,3.56694,-0.328385,0.350612,0.518247,-0.289256,0.9065,1.43588,0.134272,-0.373364,0.263436,0.351189,0.422011,2.77101,4.18363,-4.17555,-2.66859,-3.32215,3.64737,-5.06474,-5.24259,2.30476,-0.0865086,0.0923638,0.136525,-0.0762005,0.238805,0.378262,0.035372,-0.0983577,-10.5104,-0.126348
-189.66,0.977043,0.0448493,6,63,0,194.343,-0.0585473,-13.5247,0.255526,-0.92049,-1.24863,-0.678437,0.2174,-0.331726,0.79773,0.225698,4.38864,-0.129721,0.409017,0.689624,-0.443619,-0.155232,0.548007,0.369865,-0.755709,0.258168,0.27591,0.392031,4.29451,1.12141,-4.03969,-5.47979,-2.97742,0.954088,-1.45583,3.50095,0.990507,-0.0334899,0.105595,0.178039,-0.114528,-0.0400761,0.141478,0.0954873,-0.1951,-10.6007,-0.0585473
-189.783,0.978562,0.0448493,6,127,0,198.909,-0.177781,-13.8358,0.192095,-1.30952,-1.3399,-0.835469,-0.700935,-0.619953,-1.86826,0.750288,2.53224,-0.258855,0.618845,0.924756,-0.608228,0.468685,0.597337,0.52228,-0.20395,0.170076,0.338954,0.439315,2.37616,0.486431,-3.31602,-3.39295,-2.11561,-1.77494,-1.56987,-4.73089,1.89991,-0.0440251,0.105251,0.157279,-0.103445,0.0797122,0.101593,0.0888274,-0.0346871,-10.1738,-0.177781
-188.848,0.988953,0.0448493,7,127,0,196.724,-0.0575983,-16.5128,0.518922,-1.5779,-1.51057,-1.09169,-0.207652,-0.440771,0.331865,-0.180092,3.98485,-0.107577,0.263412,0.501842,-0.305471,0.165314,1.04081,-0.0729741,-0.14983,0.338722,0.311188,0.353896,3.18176,2.06782,-6.28767,-6.01938,-4.3502,-0.827461,-1.7564,1.32243,-0.71764,-0.0364388,0.0892234,0.169985,-0.10347,0.0559956,0.352544,-0.0247179,-0.0507507,-10.6052,-0.0575983
-189.423,0.967768,0.0448493,6,127,0,199.637,-0.0531858,-12.5421,1.12277,-0.833212,-1.41289,-0.799516,0.155836,-2.41341,-1.63181,-0.903357,2.37817,-0.178996,0.311344,1.0227,-0.471439,0.61554,0.733483,0.827937,-1.25989,0.274765,0.205828,0.395955,2.26996,2.67013,-1.98152,-3.3601,-1.90139,0.370604,-5.7395,-3.88072,-2.14834,-0.0491819,0.0855464,0.281003,-0.129535,0.169129,0.201536,0.227488,-0.346174,-10.1512,-0.0531858
-188.186,0.962721,0.0448493,7,127,0,195.537,-0.186143,-4.23245,-1.40728,-1.14683,-0.633334,-0.975722,0.728153,-0.680394,-0.0485145,1.74961,3.37441,-0.291641,0.394608,0.434459,0.00740735,0.49599,0.91272,0.136651,-0.238939,0.262532,0.317604,0.443777,2.75141,-4.74875,-3.86987,-2.13713,-3.29249,2.45709,-2.29593,-0.163708,5.9039,-0.0765652,0.103597,0.114059,0.00194467,0.130213,0.239618,0.0358753,-0.0627293,-10.4301,-0.186143
-195.253,0.992934,0.0448493,6,63,0,207.853,-0.132925,-0.978422,0.676393,-0.640795,-0.254622,-0.283574,1.87786,-0.88267,-0.327984,1.99656,3.71477,-0.184204,0.770408,1.56242,-0.471938,1.17338,1.28547,-1.70226,-0.0505655,0.124475,0.191818,0.34047,2.50821,2.51265,-2.38041,-0.945864,-1.05341,6.97582,-3.27892,-1.21839,7.41676,-0.0229288,0.0958965,0.194482,-0.0587445,0.146057,0.160009,-0.211889,-0.00629414,-10.6386,-0.132925
-188.814,0.992136,0.0448493,6,63,0,204.054,-0.146566,-8.53276,0.13491,-1.71851,-1.08455,-1.38715,0.660199,-1.62477,-0.236464,0.600569,2.92283,-0.429376,0.42287,0.516262,-0.764203,0.498429,0.188762,0.717156,-1.81328,0.22332,0.40853,0.439837,4.16289,0.394318,-5.02293,-3.16997,-4.05441,1.92965,-4.74893,-0.691146,1.75536,-0.0958884,0.0944353,0.115292,-0.170662,0.111309,0.0421543,0.160155,-0.404943,-9.95685,-0.146566
-185.862,0.984389,0.0448493,6,63,0,195.582,-0.107299,-9.00376,0.532769,-1.43913,-1.15399,-0.801862,0.778763,-1.28577,0.158664,0.179837,3.43029,-0.333983,0.443672,0.822135,-0.460223,0.529132,1.65768,0.679562,-0.526728,0.187347,0.193499,0.393827,3.13333,1.82755,-4.93665,-3.95853,-2.75062,2.67138,-4.41055,0.544265,0.616894,-0.0625708,0.0831208,0.154025,-0.0862215,0.0991316,0.310561,0.127314,-0.0986811,-10.3563,-0.107299
-191.241,0.995619,0.0448493,6,63,0,198.156,-0.057518,-7.8672,0.297116,-1.61783,-0.933319,-0.987427,0.958656,-1.52167,-0.26349,-1.02429,3.80865,-0.315071,0.511713,0.733677,-0.632927,1.08485,1.64788,-0.242583,-0.25972,0.199531,0.0793067,0.316608,2.00822,1.13161,-6.16174,-3.55469,-3.76077,3.65119,-5.79553,-1.00354,-3.90116,-0.0628664,0.102103,0.146391,-0.126289,0.21646,0.328803,-0.0484029,-0.0518222,-10.8565,-0.057518
-185.087,0.670771,0.0448493,6,63,0,202.502,-0.175214,-11.2723,-1.16151,-1.33475,-1.48813,-1.23884,1.02686,-1.5576,-2.65655,0.171646,2.59511,-0.291194,0.419775,0.726689,-0.647432,-0.0266859,0.893031,0.557263,-0.555002,0.211857,0.163728,0.361546,2.3685,-3.01424,-3.46383,-3.86186,-3.21494,2.66481,-4.04216,-6.89405,0.44544,-0.0616916,0.0889324,0.153954,-0.137163,-0.00565359,0.189195,0.11806,-0.117581,-10.1969,-0.175214
-183.76,0.998962,0.0448493,6,63,0,195.473,-0.188461,-11.1108,-1.06547,-1.42709,-1.06569,-1.14839,0.75021,-1.39331,-2.48729,-0.104877,3.48773,-0.377557,0.449118,1.13891,-0.678773,1.11776,0.308997,-0.225888,-0.388818,0.2269,0.236835,0.374719,2.58235,-3.71609,-4.97731,-3.71685,-4.00526,2.61653,-4.85949,-8.67501,-0.365782,-0.0856676,0.101905,0.25842,-0.154014,0.253619,0.0701114,-0.051254,-0.0882228,-10.5198,-0.188461
-183.206,0.964306,0.0448493,6,127,0,194.433,-0.0857989,-5.81793,-0.376277,-1.40739,-0.761051,-1.1267,0.86057,-1.043,-0.349941,1.01903,3.30225,-0.461094,0.760671,1.1966,-1.0272,0.107872,1.58452,-0.0373067,0.16867,0.135225,0.204315,0.306722,1.84145,-1.24256,-4.64756,-2.51318,-3.72064,2.84182,-3.44424,-1.1556,3.36511,-0.0623515,0.102862,0.161811,-0.138904,0.014587,0.214267,-0.00504479,0.0228084,-10.6936,-0.0857989
-190.046,0.656629,0.0448493,7,127,0,196.409,-0.2057,-4.95428,-0.911852,-0.566657,-0.667222,-0.799675,0.794069,-2.71751,-0.747226,0.655844,2.7535,-0.547537,1.02508,1.50747,-0.429735,0.388704,0.875853,-0.995031,-0.783693,0.0963093,0.300532,0.291878,1.73724,-2.51079,-1.56029,-1.8372,-2.20191,2.18647,-7.48265,-2.05749,1.80587,-0.0527329,0.0987245,0.145183,-0.0413875,0.0374358,0.0843528,-0.0958308,-0.0754769,-10.5004,-0.2057
-191.539,0.989799,0.0448493,7,127,0,204.572,-0.0470462,-16.6426,0.809209,-0.962738,-1.4134,-0.744791,0.363104,-0.34041,-1.39955,0.388505,3.68078,-0.269438,0.878959,1.14119,-0.420549,0.57405,1.34517,1.08756,-0.733948,0.158245,0.171271,0.420029,3.27856,2.97852,-3.54363,-5.20241,-2.74141,1.33651,-1.25298,-5.15144,1.43,-0.0426371,0.139091,0.180588,-0.0665497,0.0908404,0.212867,0.172101,-0.116143,-10.4417,-0.0470462
-193.445,0.921656,0.0448493,7,127,0,201.572,-0.286519,-15.5211,1.37636,-1.26006,-0.917306,-1.03836,-0.21593,-1.15652,-0.640236,-0.755792,4.49047,-0.331763,0.232184,0.849235,-0.932432,0.590346,0.221555,0.967806,0.633506,0.151094,0.526315,0.372327,2.60171,6.18051,-5.65827,-4.11914,-4.66274,-0.969629,-5.19332,-2.87496,-3.39386,-0.0501273,0.0350816,0.128314,-0.140885,0.0891977,0.0334756,0.14623,0.0957189,-10.9721,-0.286519
-193.249,0.992141,0.0448493,6,127,0,204.795,-0.0336801,-4.59293,-1.21045,-1.26053,-0.676477,-0.618869,0.60596,-0.292302,0.20691,1.04672,2.9285,-0.262018,0.73631,0.691924,-0.213295,0.236901,-0.0322484,0.0587541,-0.196242,0.180783,0.240638,0.426848,3.6779,-3.54482,-3.69145,-1.98107,-1.81236,1.77456,-0.856009,0.605938,3.06532,-0.0473683,0.133112,0.125088,-0.0385601,0.0428277,-0.00582995,0.0106217,-0.0354771,-10.0343,-0.0336801
-186.831,0.960731,0.0448493,6,127,0,201.683,-0.164818,-7.15578,-1.0375,-1.60681,-0.768015,-1.14416,0.245284,-1.45221,-0.479486,-0.887226,3.0721,-0.348094,0.594758,1.28394,-1.24972,-0.11611,0.314939,-0.211638,0.449358,0.119773,0.305701,0.369592,2.49755,-3.18731,-4.93627,-2.35942,-3.51498,0.753537,-4.46133,-1.47303,-2.72564,-0.0416924,0.0712361,0.153782,-0.149683,-0.0139069,0.0377213,-0.0253486,0.0538211,-10.3558,-0.164818
-191.155,0.940312,0.0448493,7,127,0,199.569,-0.145245,-8.76987,-0.0848393,-0.877568,-1.06008,-0.703215,0.424726,-2.48775,-0.20745,-1.05002,2.72185,-0.610635,0.939563,1.01727,-0.402968,-0.355089,-0.0947829,-0.363303,-1.02385,0.134497,0.33446,0.407752,3.59834,-0.23092,-2.38861,-2.88538,-1.91405,1.15604,-6.7713,-0.564649,-2.858,-0.0821283,0.126368,0.13682,-0.0541978,-0.0477583,-0.012748,-0.048863,-0.137705,-9.95498,-0.145245
-189.267,0.818094,0.0448493,7,127,0,206.019,-0.0138056,-6.11159,-1.54779,0.0242415,-0.431874,-0.319097,-0.0633186,-1.51236,-0.638214,1.24766,5.06456,-0.411137,0.548605,0.953557,-0.0445757,1.04974,0.847876,1.63367,-0.431131,0.19291,0.348613,0.444633,2.93356,-7.83886,0.122773,-2.18725,-1.61608,-0.320681,-7.65945,-3.23227,6.31885,-0.0793125,0.105831,0.183951,-0.0085991,0.202506,0.163564,0.315152,-0.0831694,-11.1596,-0.0138056
-190.077,0.998621,0.0448493,6,63,0,200.925,-0.0148893,-5.0971,-1.07983,-0.22032,-0.413183,-0.507578,0.385378,-1.94983,-0.890917,1.07458,5.59519,-0.446246,0.566945,0.777438,-0.100847,1.26928,1.07144,1.3319,-0.133274,0.211153,0.416122,0.444631,3.21352,-6.04187,-1.23273,-2.31184,-2.84,2.15626,-10.9096,-4.98485,6.01246,-0.0942261,0.119712,0.164158,-0.0212941,0.268012,0.226237,0.281234,-0.0281412,-11.337,-0.0148893
-191.945,0.926916,0.0448493,6,63,0,204.164,-0.0636657,-5.62952,-2.1013,-0.523193,-0.56752,-0.484486,0.282738,-1.06511,-0.545625,0.956123,4.78777,-0.146197,0.548247,0.191223,-0.635029,0.729313,1.73,2.52967,-0.0109261,0.204646,0.305348,0.440953,4.35844,-10.0605,-2.50493,-2.71715,-2.3196,1.35369,-5.0995,-2.61233,4.5777,-0.0299187,0.112197,0.039133,-0.129956,0.149251,0.354039,0.517688,-0.00223598,-10.7779,-0.0636657
-190.763,0.969099,0.0448493,6,63,0,202.002,-0.0533707,-5.54548,-0.189704,-0.756783,-0.533991,-0.562393,1.20002,-1.00092,-1.00783,1.03636,5.06986,-0.456446,0.473901,1.14011,-0.459936,2.16734,1.41302,1.59612,1.31795,0.151379,0.359153,0.439935,3.83345,-0.961774,-3.83678,-2.70726,-2.85126,6.08393,-5.07453,-5.10954,5.25421,-0.0690962,0.0717385,0.172588,-0.0696245,0.328089,0.213902,0.241619,0.199509,-10.9811,-0.0533707
-188.928,0.958254,0.0448493,6,63,0,213.768,-0.214552,-6.37451,-1.09885,-0.944586,-0.506034,-0.747438,0.585643,-1.66949,-1.02099,-0.75574,5.08667,-0.508429,0.735603,1.64382,-0.633838,1.40923,2.06546,1.2813,-0.679074,0.135199,0.174176,0.39858,2.80527,-5.5895,-4.8048,-2.57403,-3.80197,2.97897,-8.49216,-5.19344,-3.8442,-0.0687389,0.0994524,0.222242,-0.0856939,0.190525,0.279247,0.17323,-0.0918098,-11.1918,-0.214552
-187.422,0.999913,0.0448493,6,127,0,197.798,-0.213111,-5.40036,-1.19823,-0.735572,-0.436677,-0.683717,0.570343,-1.6481,-1.00563,-0.452792,4.8986,-0.493449,0.75353,1.65959,-0.759742,1.25047,2.00094,1.43145,-0.559381,0.121199,0.175622,0.39711,2.8072,-5.86966,-3.60327,-2.13911,-3.34925,2.79388,-8.07335,-4.92619,-2.21805,-0.0598055,0.0913272,0.20114,-0.0920801,0.151556,0.242512,0.173491,-0.0677964,-11.1048,-0.213111
-190.395,0.958208,0.0448493,7,127,0,198.308,-0.0700529,-11.2554,0.101716,0.00289345,-0.468987,-0.443185,0.0477492,-1.10187,-1.31512,2.4596,6.84097,-0.353622,1.16698,0.554731,-0.75924,-0.0561709,1.32777,0.115558,-0.132633,0.0995387,0.299549,0.273473,1.85903,0.695839,0.019794,-3.20832,-3.03181,0.326651,-7.53786,-8.99667,16.826,-0.0351991,0.11616,0.0552172,-0.0755737,-0.00559118,0.132165,0.0115025,-0.0132021,-12.2696,-0.0700529
-193.117,0.354673,0.0448493,7,127,0,208.93,-0.252526,-2.70441,-1.4936,-1.27878,-0.52468,-0.96759,0.248171,-1.96768,0.434815,0.520337,2.92947,-0.559739,0.953493,1.6216,-0.136169,1.02058,-0.589269,0.930562,0.476349,0.092457,0.43108,0.384905,2.37955,-4.37545,-3.74614,-1.53703,-2.83452,0.727009,-5.76426,1.27378,1.52431,-0.0517518,0.0881571,0.149929,-0.0125898,0.0943602,-0.0544821,0.086037,0.0440418,-10.3315,-0.252526
-192.798,0.946075,0.0448493,6,63,0,208.499,-0.0549157,-8.38133,0.230554,-0.700139,-0.838126,-0.688459,0.214554,-1.2274,-0.665337,1.93316,3.17073,-0.395133,0.848829,0.181204,-0.813144,1.14323,0.152858,1.67599,-0.426419,0.111761,0.288268,0.28775,1.70439,0.731026,-2.21995,-2.65747,-2.18292,0.680291,-3.89175,-2.1096,6.12953,-0.0441607,0.0948663,0.0202516,-0.0908782,0.127769,0.0170836,0.187311,-0.0476573,-10.698,-0.0549157
-203.196,0.912834,0.0448493,7,127,0,216.111,-0.271349,-6.65404,1.03157,-1.24383,-1.05304,-0.818326,0.900809,-2.26529,1.07166,-0.917411,2.11789,-0.539853,1.39535,1.32804,-1.07519,-2.35291,1.2473,-1.32862,-2.18322,0.0700499,0.301985,0.379018,2.51279,2.18476,-2.6343,-2.23022,-1.73312,1.90782,-4.79764,2.26967,-1.94298,-0.0378166,0.0977441,0.0930288,-0.0753169,-0.164821,0.0873735,-0.0930695,-0.152934,-9.96495,-0.271349
-199.41,0.995626,0.0448493,6,127,0,218.296,-0.0201519,-11.2151,-1.14849,-1.23136,-0.633363,-0.638845,-0.417778,-0.407182,-0.65268,-1.62062,4.59815,-1.86053,1.44072,-0.00995604,-0.817185,0.854229,1.24961,0.830466,-0.26973,0.0583596,0.474563,0.362553,2.50161,-5.28092,-5.66199,-2.9123,-2.93751,-1.92101,-1.87229,-3.00112,-7.45185,-0.10858,0.0840801,-0.00058103,-0.0476906,0.0498525,0.0729268,0.0484657,-0.0157413,-11.0508,-0.0201519
-201.009,0.9976,0.0448493,6,127,0,206.769,-0.038749,-11.4433,-0.922206,-1.01309,-0.657323,-0.537503,-0.718585,-0.400779,-0.587822,-1.88799,3.95902,-1.8184,1.3951,0.128922,-0.690435,0.646688,1.27754,1.17491,-0.265466,0.0419361,0.420572,0.382856,2.41542,-3.65103,-4.01085,-2.60235,-2.12799,-2.84489,-1.58669,-2.3272,-7.4746,-0.0762565,0.0585052,0.00540648,-0.0289541,0.0271196,0.0535751,0.0492712,-0.0111326,-10.7831,-0.038749
-201.517,0.932149,0.0448493,7,127,0,215.674,-0.2869,-16.2159,0.88172,-1.1467,-1.32046,-1.09266,-0.568826,-1.4517,-3.46516,0.940538,2.92701,-0.715534,1.70293,1.36093,-1.42433,-0.41904,1.1562,-1.06672,0.665064,0.070652,0.370782,0.365613,1.95175,2.5808,-3.3564,-3.86501,-3.19823,-1.66496,-4.24916,-10.1426,2.75296,-0.0505539,0.120316,0.0961523,-0.100632,-0.029606,0.0816877,-0.0753658,0.0469881,-10.4844,-0.2869
-197.377,0.965524,0.0448493,6,127,0,215.805,-0.177612,-11.9284,-0.351492,-0.41542,-0.59216,-0.245882,0.228966,-0.382539,-0.607039,0.587095,7.54732,-1.13949,1.72302,2.5707,-0.888812,0.694493,0.18581,0.397373,1.73259,0.0693008,0.390418,0.309504,2.16515,-2.65282,-3.13531,-4.46923,-1.85575,1.72808,-2.88714,-4.58152,4.431,-0.0789673,0.119406,0.178152,-0.0615954,0.0481289,0.0128768,0.0275382,0.12007,-12.436,-0.177612
-194.894,0.995087,0.0448493,6,63,0,205.891,-0.193338,-9.62953,-0.259935,-0.571071,-0.396817,-0.441235,0.20733,-0.15275,-1.13984,0.585092,6.60918,-0.798766,1.90527,2.66182,-0.891542,0.756435,0.452841,-0.224413,1.81168,0.0567724,0.310573,0.325883,2.02397,-1.71796,-3.77431,-2.62264,-2.9162,1.37028,-1.00955,-7.53339,3.86698,-0.0453478,0.108167,0.151118,-0.0506149,0.0429446,0.0257088,-0.0127404,0.102853,-12.1045,-0.193338
-197.884,0.820214,0.0448493,7,127,0,210.044,-0.22226,-6.48896,-0.437073,-0.959848,-0.489972,-0.597737,0.139656,-1.66347,-0.957338,-0.254871,3.36752,-1.78634,2.64224,2.02012,-0.680101,0.322737,-0.587843,-0.620774,1.15273,0.040883,0.391474,0.368509,1.8908,-1.47185,-3.23231,-1.64999,-2.01289,0.470295,-5.60178,-3.22386,-0.858282,-0.0730308,0.108023,0.0825886,-0.0278046,0.0131945,-0.0240328,-0.0253791,0.0471271,-10.7025,-0.22226
-199.855,0.896528,0.0448493,6,63,0,209.555,-0.193364,-10.1156,-0.0565614,-0.782908,-0.547569,-0.483443,0.456788,-0.970312,-1.8362,0.332997,4.34291,-1.82639,2.31179,2.31243,-0.315099,-1.07943,-0.453654,-1.56537,-0.32025,0.04706,0.344001,0.313439,2.31644,-0.245641,-3.40009,-2.37804,-2.09955,1.98379,-4.21397,-7.97442,1.44617,-0.0859498,0.108793,0.108823,-0.0148286,-0.0507982,-0.0213489,-0.0736665,-0.015071,-10.9843,-0.193364
-201.82,1,0.0448493,7,127,0,211.911,-0.102031,-6.7009,-0.390701,-1.02714,-0.916018,-0.334177,0.144469,-0.685515,0.915411,0.462542,2.33141,0.22807,0.803543,-0.738673,0.974704,1.69219,0.831311,1.43707,0.117315,0.0732395,0.524391,0.412521,3.03528,-0.910882,-2.39469,-2.13561,-0.779102,0.336815,-1.59821,2.1342,1.07837,0.0167037,0.0588511,-0.0541,0.0713868,0.123935,0.0608848,0.10525,0.00859206,-9.91176,-0.102031
-191.147,0.980178,0.0448493,7,127,0,213.304,-0.160484,-10.8536,0.114718,-0.84131,-1.11504,-0.933202,0.604672,-2.16632,-0.605146,-0.0626344,3.72061,-0.787651,0.998463,2.10867,-1.48736,-1.39665,0.751903,-0.967023,-0.69539,0.0816668,0.32867,0.365644,2.82415,0.42682,-3.13019,-4.14863,-3.47208,2.24975,-8.06004,-2.25151,-0.233038,-0.0643249,0.0815412,0.172208,-0.121468,-0.11406,0.0614054,-0.0789737,-0.0567902,-10.5549,-0.160484
-189.935,0.964355,0.0448493,7,127,0,200.987,-0.136174,-9.87354,-0.494349,-1.46763,-1.10163,-0.896877,0.51166,-1.09076,-1.34107,-0.19624,2.722,-0.563307,0.868848,1.33872,-1.42919,-1.30728,0.766665,-0.522788,0.913816,0.1026,0.392689,0.428908,3.13136,-1.34562,-3.99489,-2.99864,-2.4413,1.39274,-2.96906,-3.6504,-0.534165,-0.0577953,0.0891437,0.137352,-0.146635,-0.134126,0.0786597,-0.0536379,0.0937574,-10.0485,-0.136174
-188.674,0.973389,0.0448493,6,127,0,206.314,-0.149,-7.50189,2.3443,-1.9141,-0.787094,-1.15688,0.560905,-0.887705,0.47251,-0.275221,2.88971,-0.207789,0.416532,1.10436,-0.766518,0.852509,1.54114,0.212784,-0.669648,0.139494,0.282562,0.354078,1.98533,6.77436,-5.53119,-2.27448,-3.34305,1.62086,-2.56521,1.36542,-0.795309,-0.0289852,0.0581036,0.154051,-0.106924,0.11892,0.214979,0.029682,-0.0934118,-10.4549,-0.149
-195.069,0.932906,0.0448493,7,127,0,204.962,-0.10475,-10.611,-2.07363,-0.226069,-0.719534,-0.630135,0.00138787,-1.46237,-2.42966,1.55103,4.87537,-0.875322,1.60559,1.55414,-1.73144,0.253966,-0.066988,0.0534598,0.504514,0.0979548,0.367318,0.444624,3.50284,-10.1097,-1.10217,-3.50799,-3.07214,0.00676636,-7.12958,-11.8455,7.56186,-0.085742,0.157276,0.152236,-0.169602,0.0248771,-0.00656179,0.00523664,0.0494196,-10.947,-0.10475
-193.495,0.927142,0.0448493,6,127,0,206.717,-0.171014,-12.6383,-0.993476,-0.501275,-0.687529,-0.28863,0.402942,-0.644005,-1.84904,0.115602,5.27294,-1.15305,1.54138,1.48093,-1.73354,-0.116151,0.194975,0.140204,1.47622,0.0589381,0.318804,0.355955,2.85756,-5.23854,-2.64319,-3.6253,-1.52193,2.12469,-3.3958,-9.7499,0.609562,-0.0679584,0.0908461,0.087283,-0.102172,-0.0068457,0.0114915,0.00826336,0.0870053,-11.2583,-0.171014
-188.664,0.957953,0.0448493,6,63,0,202.043,-0.119099,-11.9836,0.51627,-0.919942,-0.844263,-0.959887,0.41427,-1.37804,-1.64475,0.402928,4.20299,-0.86115,1.48326,1.49469,-1.05611,0.675592,0.0986461,-0.604235,0.567915,0.055925,0.176108,0.356429,2.2817,2.16988,-3.86651,-3.54842,-4.03439,1.74117,-5.79188,-6.91288,1.6935,-0.0481598,0.0829512,0.0835906,-0.059063,0.0377825,0.00551678,-0.0337918,0.0317606,-10.9351,-0.119099
-193.849,0.691013,0.0448493,7,127,0,201.454,-0.101399,-4.36299,-2.01964,0.0535794,-0.546802,-0.146674,0.387439,-1.6245,-0.761818,2.00445,4.4111,-0.797204,1.58889,1.85601,-1.75268,0.498287,0.490022,-0.881058,-0.673839,0.0783145,0.350337,0.406749,3.59727,-8.90883,0.236344,-2.412,-0.646995,1.70903,-7.16583,-3.36045,8.84183,-0.0624326,0.124433,0.145353,-0.137261,0.0390231,0.0383758,-0.0689996,-0.0527713,-10.7123,-0.101399
-184.821,0.967618,0.0448493,7,127,0,200.943,-0.158284,-5.48447,-0.428812,-0.530849,-0.327102,-0.372015,0.442408,-0.403438,-0.055339,0.0187619,7.82528,-0.419666,0.494291,0.542901,-1.15553,0.237324,1.16916,1.66241,-1.38818,0.160078,0.23273,0.346147,3.0387,-3.35557,-4.15404,-2.55967,-2.91112,3.46196,-3.15701,-0.433043,0.146817,-0.0671793,0.0791253,0.0869066,-0.184975,0.0379903,0.187158,0.266116,-0.222218,-12.2991,-0.158284
-184.987,0.478101,0.0448493,6,63,0,194.116,-0.12788,-4.80194,0.693944,-0.697709,-0.503169,-0.47539,0.963571,-1.41303,-0.207981,1.00262,3.93037,-0.227227,0.473917,1.12799,-0.212642,0.106214,0.681483,0.78219,-1.11084,0.242968,0.332601,0.384765,2.07073,2.72746,-2.74226,-1.97764,-1.86846,3.7872,-5.55375,-0.817444,3.94065,-0.0552089,0.115147,0.274067,-0.0516652,0.0258067,0.165579,0.190047,-0.269899,-10.8934,-0.12788
-187.421,0.982387,0.0448493,6,63,0,195.313,-0.111165,-0.977878,-1.42013,-0.956127,-0.579886,-0.927424,1.59094,-2.54681,-0.15436,0.609935,3.2882,-0.203886,0.419496,0.51814,-0.628015,1.0352,2.0973,-0.383467,0.489069,0.237391,0.210329,0.379457,3.90509,-4.66969,-3.14394,-1.90678,-3.04956,5.23135,-8.37443,-0.507566,2.00559,-0.0484007,0.0995843,0.123002,-0.149085,0.245747,0.497879,-0.0910316,0.1161,-10.1507,-0.111165
-187.399,0.888631,0.0448493,6,63,0,198.191,-0.066509,-8.75652,-0.166107,-1.0121,-0.878316,-0.662565,0.894985,-0.823909,-1.39489,0.35231,3.41225,-0.382125,0.930885,1.95388,-1.10478,0.741591,1.8731,0.520181,-0.748601,0.112601,0.200391,0.411138,2.61075,-0.566798,-3.45352,-2.99703,-2.26084,3.05391,-2.81138,-4.75971,1.20217,-0.0430277,0.104818,0.220009,-0.124399,0.0835038,0.210913,0.0585729,-0.0842932,-10.4785,-0.066509
-189.234,0.948883,0.0448493,6,127,0,201.239,-0.0764817,-7.68508,-0.701859,-0.589376,-0.663993,-0.401305,0.839677,-1.11279,-1.39766,0.646272,4.61733,-0.367263,1.13328,1.95725,-0.363517,0.606407,1.9797,0.858207,-0.234416,0.0936189,0.23986,0.406803,2.23416,-3.24071,-2.72134,-3.06587,-1.85296,3.87706,-5.1381,-6.45344,2.98405,-0.0343828,0.106096,0.183236,-0.0340321,0.0567712,0.185338,0.0803444,-0.0219458,-11.1483,-0.0764817
-184.893,0.786692,0.0448493,6,63,0,199.808,-0.099927,-13.3357,0.737135,-0.655865,-0.665406,-0.64767,0.450922,-0.710442,-1.02573,0.242913,6.31873,-0.425423,0.449729,1.34661,-0.555067,0.108993,2.45893,1.76181,-0.714987,0.173188,0.199489,0.369558,2.47101,4.65776,-4.14424,-4.20452,-4.09245,2.84925,-4.48909,-6.48128,1.5349,-0.0736783,0.0778878,0.233217,-0.096131,0.0188764,0.425857,0.305124,-0.123827,-11.8327,-0.099927
