lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0601976
# Diagonal elements of inverse mass matrix:
# 0.00294254, 12.3806, 0.914502, 0.324156, 0.127577, 0.115577, 0.346246, 0.512978, 0.690975, 0.996652, 0.107536, 0.0611637, 0.116957, 0.272375, 0.276801, 0.569864, 0.530634, 0.779439, 0.676932, 0.229967, 0.288628, 0.0150888, 0.229206
-194.325,0.971151,0.0601976,6,63,0,202.428,-0.102521,-5.02229,0.468776,-1.6614,-0.724695,-0.91759,0.468072,-1.34273,1.29786,0.217193,3.35907,-0.295774,0.676656,1.49138,-0.950462,0.162134,0.323387,1.8141,0.646981,0.0993342,0.315209,0.367827,1.79952,1.57465,-5.58077,-2.4343,-3.08225,1.57228,-4.51031,4.3596,0.729566,-0.0293805,0.067215,0.148145,-0.0944133,0.0161055,0.0321234,0.180202,0.0642673,-10.7409,-0.102521
-193.235,0.999569,0.0601976,6,63,0,202.339,-0.189397,-11.0379,-0.778395,-1.21858,-1.37543,-0.814877,-0.146426,-1.04692,-1.57011,0.520708,2.42942,-0.17934,0.537978,0.281416,-0.139109,0.736861,1.54217,-0.885494,-1.0746,0.156381,0.428354,0.434734,2.34566,-1.89105,-2.96045,-3.3415,-1.97968,-0.355731,-2.54341,-3.81447,1.26502,-0.0280453,0.0841292,0.044008,-0.021754,0.115231,0.241166,-0.138474,-0.168047,-10.1418,-0.189397
-195.248,0.928858,0.0601976,6,63,0,205.184,-0.128053,-11.4976,1.07475,-0.958942,-1.11602,-0.902271,-0.362876,-2.2233,0.849989,0.0626807,3.20968,-1.10087,1.15204,2.54,-1.19841,1.16918,0.51275,0.853,0.115299,0.0684824,0.318706,0.363513,2.11578,3.4496,-3.0779,-3.58206,-2.89601,-1.16472,-7.13608,2.7282,0.201185,-0.0753899,0.0788942,0.173945,-0.0820701,0.0800685,0.0351143,0.0584155,0.00789593,-10.5428,-0.128053
-200.31,0.92379,0.0601976,7,191,0,211.519,-0.170865,-3.95044,-1.14409,-2.11416,-0.86942,-1.36386,1.76859,-1.85467,-0.514113,0.581854,2.24846,-0.258315,1.42065,0.842488,0.338054,0.669538,0.556494,-1.858,-0.830838,0.0603724,0.384151,0.292231,1.99209,-2.57243,-4.75359,-1.95485,-3.06658,3.97659,-4.17015,-1.15596,1.30827,-0.0155951,0.0857681,0.050863,0.0204091,0.0404216,0.0335968,-0.112172,-0.0501596,-10.1868,-0.170865
-203.212,0.995087,0.0601976,7,127,0,220.815,-0.120994,-15.5408,-0.430271,-0.4717,-2.20509,0.0579331,0.666106,-1.23572,-2.52146,0.525834,2.36832,-1.02258,1.19052,1.06225,-0.22768,-0.967532,1.55897,-0.547768,-0.741832,0.0748351,0.486262,0.441892,3.43152,-1.01902,-1.11714,-5.22236,0.137204,1.57755,-2.92658,-5.97161,1.24534,-0.0765247,0.0890925,0.0794939,-0.0170384,-0.0724053,0.116665,-0.0409922,-0.0555151,-9.8453,-0.120994
-197.936,0.98324,0.0601976,7,127,0,217.961,-0.244499,-4.07135,0.754329,-2.15525,-0.666509,-1.64101,0.951613,-1.99514,0.733311,1.03782,2.63991,-0.160259,0.521629,0.216789,-0.12194,0.331617,0.450269,0.342625,0.701278,0.142112,0.296616,0.331566,1.59309,1.99136,-5.68965,-1.75952,-4.3321,2.51217,-5.26697,1.93587,2.73976,-0.0227748,0.0741297,0.0308083,-0.0173292,0.0471268,0.0639887,0.0486912,0.09966,-10.5295,-0.244499
-190.688,0.946137,0.0601976,6,127,0,204.252,-0.0196214,-13.2648,-0.942349,-0.572035,-1.19291,-0.453788,0.235547,-1.07955,-1.69209,-0.102261,3.24168,-0.520977,0.659705,0.669836,-0.301757,1.04776,1.54743,0.509535,-1.49642,0.155221,0.228071,0.415566,3.30351,-3.0548,-1.85436,-3.86704,-1.47104,0.763569,-3.49957,-5.48521,-0.331498,-0.0808663,0.1024,0.103972,-0.046839,0.162634,0.240192,0.0790903,-0.232275,-10.2394,-0.0196214
-188.58,0.867234,0.0601976,6,63,0,203.087,-0.0306297,-15.0737,-0.137361,-0.271273,-1.08968,-0.378243,0.318433,-1.61625,-1.45307,-0.297786,4.49559,-0.199904,0.591723,1.14696,-0.183052,0.934245,1.06932,0.502834,-1.17,0.165376,0.114284,0.381128,3.30828,-0.617518,-1.21953,-4.89876,-1.70043,1.43155,-7.26601,-6.5324,-1.33872,-0.0330592,0.0978565,0.189679,-0.0302723,0.154501,0.17684,0.0831564,-0.193489,-10.8083,-0.0306297
-190.481,0.226571,0.0601976,6,63,0,202.448,-0.169036,-16.4778,0.768187,-0.31324,-1.00982,-0.47194,0.278365,-0.587007,-1.2684,1.56634,4.80647,-0.173037,0.750156,0.621479,-1.41883,-0.25808,1.7421,0.221108,-0.450762,0.12834,0.3875,0.419573,3.41912,3.69227,-1.50558,-4.85367,-2.26836,1.33795,-2.82143,-6.0965,7.52856,-0.0222076,0.0962753,0.0797609,-0.182094,-0.0331221,0.223582,0.0283771,-0.0578509,-10.9287,-0.169036
-193.697,0.983291,0.0601976,6,63,0,207.23,-0.052444,-10.5101,-0.707285,-0.989558,-1.02673,-0.95366,0.67758,-1.63785,-1.19138,-0.183,3.95601,-0.208242,0.46201,0.778359,-0.292183,2.31445,-0.313542,1.40308,-0.897924,0.21184,0.188019,0.454622,4.64765,-2.79803,-3.91471,-4.06174,-3.77269,2.68052,-6.47938,-4.71313,-0.72395,-0.0441139,0.097872,0.164887,-0.0618959,0.490293,-0.0664207,0.297228,-0.190216,-10.3609,-0.052444
-187.637,0.961706,0.0601976,5,31,0,201.416,-0.0548654,-7.89357,-0.112519,-1.39716,-1.10801,-0.838283,1.20814,-1.2562,-0.370154,0.366156,3.13326,-0.474994,0.490439,0.682801,-1.13227,1.42874,1.7016,0.715924,-1.3209,0.174854,0.184873,0.434113,4.24869,-0.352551,-4.37767,-3.47168,-2.62656,3.78541,-3.93601,-1.15979,1.14726,-0.0830548,0.0857555,0.119391,-0.197982,0.249822,0.297532,0.125182,-0.230965,-10.0357,-0.0548654
-191.122,0.875572,0.0601976,6,63,0,201.812,-0.21679,-1.77359,-0.636271,-2.13586,-0.538815,-1.51826,1.46875,-1.29044,0.184062,0.194384,2.7363,-0.320175,0.699972,1.2779,-0.293091,-0.352934,1.01967,-0.114608,0.617949,0.136081,0.411716,0.305837,1.89359,-1.74103,-5.84434,-1.47436,-4.15442,4.01893,-3.53102,0.503649,0.531893,-0.0435698,0.095253,0.173898,-0.0398841,-0.0480276,0.138757,-0.015596,0.0840911,-10.4246,-0.21679
-194.619,0.958546,0.0601976,6,127,0,207.11,-0.0716492,-17.875,0.786041,-0.348768,-0.802728,-0.614721,-0.518727,-1.1471,-0.789645,0.159666,5.73045,-0.801363,1.60029,2.16628,-2.27472,0.753557,0.367951,0.394546,-1.40138,0.0762615,0.273524,0.4048,4.38902,4.50437,-1.9986,-4.6,-3.52263,-2.97254,-6.57338,-4.52503,0.914957,-0.0611132,0.12204,0.165204,-0.173474,0.0574674,0.0280605,0.0300886,-0.106871,-11.1935,-0.0716492
-193.654,0.541941,0.0601976,6,63,0,203.016,-0.101136,-15.4659,0.830203,-0.796678,-1.0753,-0.624091,0.66952,-0.652304,-1.35611,0.124909,4.66012,-1.02909,1.27386,2.59225,-1.55052,0.242365,1.45861,-0.0390661,-1.80703,0.0903335,0.16678,0.409629,2.5795,3.86885,-3.71262,-5.01101,-2.90834,3.12004,-3.03982,-6.31964,0.58209,-0.0929613,0.115072,0.234167,-0.140064,0.0218937,0.131761,-0.00352898,-0.163235,-11.0584,-0.101136
-190.783,0.550754,0.0601976,6,63,0,209.511,-0.194245,-9.59772,-1.88044,-1.24929,-1.50067,-1.16427,0.337676,-2.09999,-1.17164,-0.341862,2.19099,-0.204441,0.492603,0.239158,-0.38202,1.62323,1.00808,0.674729,0.563125,0.223444,0.378962,0.371,2.80885,-4.12002,-2.73717,-3.28796,-2.55089,0.739843,-4.60105,-2.56704,-0.749014,-0.045681,0.110069,0.0534382,-0.08536,0.3627,0.225249,0.150764,0.125827,-9.91372,-0.194245
-193.048,0.949739,0.0601976,6,63,0,205.622,-0.292791,-8.22988,-1.57683,-1.3808,-1.43543,-0.961061,-0.169771,-2.47863,0.37162,0.143001,2.11967,-0.289072,0.348076,0.393514,-0.380808,0.583105,0.893901,-0.136382,0.437382,0.205801,0.314568,0.374928,2.37516,-3.34236,-2.92684,-3.04263,-2.03713,-0.359859,-5.25388,0.787711,0.303115,-0.0594914,0.0716345,0.0809856,-0.0783707,0.120004,0.183966,-0.0280676,0.0900138,-10.0122,-0.292791
-192.072,0.959334,0.0601976,6,63,0,208.584,-0.113208,-11.1436,0.838405,-1.27995,-1.52595,-1.06805,-0.526539,-1.85601,-1.19715,2.15362,2.05789,-0.351083,0.47644,1.09726,-0.318034,-0.748205,1.025,-0.502896,0.267111,0.178042,0.431694,0.327117,2.134,1.72535,-2.634,-3.14025,-2.19793,-1.08356,-3.81946,-2.46361,4.43191,-0.0625075,0.0848264,0.195359,-0.0566235,-0.133212,0.182494,-0.0895367,0.0475571,-10.068,-0.113208
-195.563,0.963055,0.0601976,6,63,0,204.07,-0.308114,-8.42019,-0.042634,-1.58709,-0.939826,-1.29282,0.831179,-1.94009,-1.29594,0.441518,3.21957,-0.364482,0.822419,0.727019,-0.122271,-0.22497,0.576467,-0.0518709,-0.479335,0.103957,0.258696,0.339393,1.91928,-0.137263,-5.10974,-3.02584,-4.16232,2.67604,-6.24626,-4.17238,1.4215,-0.0378904,0.0854961,0.0755785,-0.0127109,-0.0233872,0.0599277,-0.00539233,-0.0498302,-10.6245,-0.308114
-196.42,0.775467,0.0601976,6,63,0,208.915,-0.0511968,-4.91279,-2.08254,-1.53615,-0.662036,-0.813986,0.757742,-0.595364,-1.71055,0.451814,2.67352,-0.63433,0.463724,1.61895,-0.582741,0.895351,1.99494,-0.421001,-0.469224,0.141755,0.390398,0.43449,3.61412,-5.56772,-4.10693,-1.76997,-2.17621,2.02584,-1.59172,-4.57318,1.20793,-0.0899191,0.065735,0.229494,-0.0826062,0.12692,0.282792,-0.0596789,-0.0665146,-9.93678,-0.0511968
-199.039,0.901392,0.0601976,6,63,0,210.961,-0.205073,-7.10174,1.12566,-0.780752,-0.850557,-0.462056,-0.39124,-1.42986,1.64682,1.55754,2.17087,-0.433814,1.61779,0.435994,-0.997013,0.00224986,-0.385036,0.578446,0.231343,0.0721431,0.583431,0.424501,2.41701,2.44365,-1.69491,-1.84645,-1.00306,-0.849331,-3.10404,3.57503,3.38122,-0.0312967,0.116713,0.031454,-0.0719276,0.000162312,-0.0277777,0.0417309,0.0166898,-10.017,-0.205073
-199.489,0.898111,0.0601976,6,63,0,216.804,-0.214449,-4.87228,1.22822,-1.76124,-0.562946,-0.532865,0.104856,-2.181,0.481409,-0.477351,1.43897,-0.83981,1.27592,0.236842,-0.753645,0.971539,0.0368833,-0.235593,0.877636,0.0671967,0.39812,0.3524,2.46741,1.76738,-2.53438,-0.810063,-0.766776,0.150884,-3.13839,0.692734,-0.686894,-0.0564324,0.0857377,0.015915,-0.0506425,0.0652842,0.00247844,-0.0158311,0.0589743,-9.75654,-0.214449
-194.775,0.97388,0.0601976,6,63,0,214.392,-0.0866652,-2.08699,-1.28186,-0.991994,-0.292526,-0.791337,0.500038,-1.4359,0.236972,0.974366,3.14901,-0.208162,0.780072,0.63914,0.809571,-0.0395635,0.885231,-0.730457,-1.42781,0.152426,0.354047,0.42798,3.37141,-4.03659,-3.12379,-0.921165,-2.49192,1.57462,-4.52167,0.746226,3.06829,-0.0317292,0.118903,0.0974213,0.123399,-0.00603048,0.134932,-0.11134,-0.217635,-10.1839,-0.0866652
-192.584,0.996338,0.0601976,6,63,0,204.901,-0.198213,-10.6965,0.13454,-0.680677,-1.05273,-0.768679,-0.284855,-2.49239,0.0472879,0.863987,3.13145,-0.521339,0.568928,0.861001,-1.20106,1.17466,0.170869,1.48391,-0.0736535,0.201878,0.389481,0.401007,2.68206,0.421306,-2.13151,-3.29657,-2.40708,-0.892011,-7.80479,0.14808,2.70553,-0.105247,0.114854,0.173817,-0.242468,0.237138,0.0344945,0.299568,-0.014869,-10.3341,-0.198213
-189.313,0.947246,0.0601976,6,63,0,198.842,-0.0760303,-13.0437,1.64849,-0.815505,-0.823738,-0.573728,1.08676,-0.600871,-1.08397,0.803577,5.20936,-0.423946,0.472129,0.910881,-0.154954,0.687235,1.45744,-0.509674,0.924405,0.15458,0.229964,0.410326,2.76643,8.58756,-4.24826,-4.29114,-2.98875,5.66131,-3.13015,-5.64679,4.18612,-0.0655334,0.0729816,0.140804,-0.0239527,0.106233,0.22529,-0.0787852,0.142894,-11.2609,-0.0760303
-188.766,0.997007,0.0601976,6,63,0,201.612,-0.126915,-9.55418,0.791912,-0.223102,-0.943125,-0.677374,1.12523,-2.4744,-2.0095,2.02287,3.66464,-0.143882,0.390594,1.00739,-0.929556,0.17355,1.42208,-0.0208336,0.255833,0.192067,0.288987,0.440071,4.50218,2.90207,-0.817588,-3.45621,-2.48233,4.12356,-9.06779,-7.3641,7.41307,-0.0276349,0.0750203,0.193487,-0.178537,0.0333333,0.273135,-0.00400145,0.0491372,-10.2407,-0.126915
-189.217,0.971608,0.0601976,6,63,0,200.685,-0.21498,-13.3211,1.32028,-0.867688,-0.878933,-0.723152,0.936451,-1.03065,-2.78042,0.440349,4.00254,-0.232495,0.310104,0.395934,-0.433186,0.257624,1.57026,0.0314384,-0.767079,0.24692,0.43118,0.431264,3.96176,5.28449,-3.47295,-3.51796,-2.89444,3.74818,-4.1252,-11.1287,1.76251,-0.0574075,0.0765709,0.0977638,-0.106962,0.0636125,0.387728,0.00776276,-0.189407,-10.4706,-0.21498
-183.091,0.945012,0.0601976,6,63,0,197.987,-0.173645,-6.78044,-0.457064,-1.41287,-0.880923,-0.759908,1.10419,-0.531076,-0.281329,0.387708,3.5692,-0.311122,0.5154,1.06296,-0.569501,0.750283,0.961324,1.87773,-0.130269,0.185295,0.189033,0.327667,1.93801,-1.63135,-5.04282,-3.1442,-2.71227,3.94108,-1.89552,-1.00412,1.38381,-0.0576494,0.0955013,0.196962,-0.105526,0.139024,0.178129,0.347934,-0.0241383,-10.774,-0.173645
-183.656,0.983841,0.0601976,6,63,0,190.779,-0.0939729,-12.5756,0.856622,-0.884707,-0.971547,-1.02408,-0.143121,-2.22158,-1.56187,0.126144,3.47988,-0.3265,0.490242,0.794236,-0.609572,0.951929,1.25304,-0.185464,-0.0133035,0.172236,0.341189,0.381718,3.15187,2.98094,-3.07867,-3.38086,-3.56368,-0.498042,-7.73081,-5.43513,0.438967,-0.056235,0.0844371,0.136796,-0.10499,0.163956,0.215817,-0.0319435,-0.00229133,-10.3733,-0.0939729
-182.073,0.929899,0.0601976,6,63,0,195.481,-0.194013,-7.61405,-0.321547,-0.90322,-0.591166,-0.480219,0.650139,-0.373841,-0.425338,0.122376,4.87763,-0.357969,0.453384,1.22282,-0.714293,0.23114,1.4249,-0.0653147,0.0623893,0.151496,0.20199,0.341811,2.25691,-1.56839,-4.40557,-2.88349,-2.34233,3.17114,-1.82346,-2.07464,0.596904,-0.0542307,0.0686857,0.185251,-0.108212,0.0350168,0.215867,-0.00989489,0.0094517,-11.2549,-0.194013
-187.256,0.242812,0.0601976,7,127,0,199.565,-0.209289,-6.53732,-0.753061,-1.16022,-0.635099,-0.612597,0.762545,-0.431175,-0.53236,-0.120858,3.89366,-0.369541,0.713559,1.49841,-0.658111,0.367521,1.46683,0.584921,0.0458049,0.170944,0.236177,0.334067,1.82736,-2.93216,-4.51752,-2.47286,-2.38525,2.96909,-1.67885,-2.07283,-0.47058,-0.0631707,0.121978,0.256143,-0.1125,0.0628254,0.250745,0.0999886,0.00783005,-10.9697,-0.209289
-188.652,0.885299,0.0601976,6,63,0,201.562,-0.185815,-8.16254,-0.811164,-0.991496,-0.678787,-0.853559,0.897178,-0.95893,-1.28343,0.264928,4.88826,-0.551345,0.582659,2.10066,-1.05339,0.0974025,1.1478,0.531261,0.65421,0.114399,0.198905,0.298876,1.67025,-3.96518,-4.84669,-3.31808,-4.17241,4.38564,-4.68749,-6.27371,1.29503,-0.0630732,0.0666554,0.240312,-0.120506,0.0111427,0.131307,0.0607756,0.0748408,-11.4982,-0.185815
-190.438,0.937789,0.0601976,6,63,0,197.353,-0.167902,-9.16653,1.61362,-1.26024,-0.714272,-1.13113,0.495667,-1.27696,-0.436917,0.496223,3.67241,-0.52915,1.45376,1.01719,-0.595048,0.59238,-0.0507776,-0.66913,0.551224,0.0713911,0.362592,0.279888,1.62378,5.92587,-4.62811,-2.6231,-4.15396,1.8203,-4.68954,-1.60454,1.82234,-0.0377766,0.103785,0.0726182,-0.0424812,0.0422907,-0.00362507,-0.04777,0.0393525,-10.9602,-0.167902
-183.651,0.821147,0.0601976,6,63,0,200.622,-0.110044,-10.5884,0.67752,-0.592374,-0.923478,-0.703312,0.355657,-1.57544,-0.394486,0.340011,3.79681,-0.290421,0.564914,1.43932,-1.15978,-0.304244,1.76674,-0.168925,-1.34542,0.140898,0.183688,0.353031,2.00882,2.57241,-2.24913,-3.50627,-2.67034,1.35036,-5.98164,-1.49779,1.29096,-0.0409198,0.0795955,0.202798,-0.163411,-0.0428675,0.248931,-0.0238013,-0.189567,-10.85,-0.110044
-189.255,0.935154,0.0601976,5,31,0,194.953,-0.134188,-7.58012,1.7832,-1.00768,-0.73942,-0.625732,1.56209,-1.33927,-0.578536,0.423386,4.01202,-0.36317,0.793985,0.986779,-1.11076,0.195746,1.72642,-1.22068,-1.61293,0.0905245,0.21137,0.36562,2.98769,7.15425,-4.04284,-2.96657,-2.51045,6.26714,-5.37317,-2.3211,1.69863,-0.0328758,0.0718751,0.0893277,-0.100551,0.0177198,0.156283,-0.110502,-0.146009,-10.6491,-0.134188
-192.886,0.998453,0.0601976,6,63,0,201.652,-0.065896,-5.18957,-0.774429,-0.899404,-0.677894,-0.825694,0.193654,-2.20735,0.0183917,1.11103,3.19366,-0.129825,0.706488,0.416851,-0.0839744,0.898477,0.906155,1.21461,0.549268,0.154446,0.171022,0.411107,3.6011,-2.47327,-2.87239,-2.16497,-2.63699,0.618466,-7.04954,0.0587369,3.54826,-0.020051,0.109114,0.0643811,-0.0129695,0.138767,0.139952,0.187592,0.0848325,-10.1598,-0.065896
-193.971,0.803202,0.0601976,6,63,0,206.415,-0.231548,-9.81157,-1.10604,-0.630066,-0.772432,-0.0714042,0.56018,-0.849024,-1.46598,-0.373734,3.71757,-0.751541,0.870001,0.736992,-0.916477,-0.00435196,1.95599,0.102562,-0.188499,0.0946433,0.323639,0.387573,2.61415,-4.11178,-2.34231,-2.87157,-0.26545,2.08251,-3.1563,-5.44988,-1.38938,-0.0711283,0.0823397,0.0697513,-0.0867384,-0.000411884,0.185121,0.00970682,-0.0178401,-10.6117,-0.231548
-194.491,0.684461,0.0601976,6,63,0,209.229,-0.173052,-7.93943,-1.5076,-0.444889,-0.559172,-0.000249684,0.361396,-1.13532,-1.46994,0.170264,3.98826,-0.614654,1.04617,0.394933,-0.986861,0.565947,0.510317,-0.169217,-0.391578,0.102421,0.387526,0.400985,2.43873,-6.01271,-1.77434,-2.23013,-0.000995805,1.44134,-4.52794,-5.8625,0.679059,-0.0629534,0.10715,0.0404493,-0.101075,0.0579648,0.0522671,-0.0173313,-0.0401058,-10.789,-0.173052
-191.017,0.948435,0.0601976,6,63,0,203.02,-0.240745,-9.96091,0.75131,-0.589621,-0.902002,-0.719695,0.50392,-1.69124,-0.465316,-0.0592862,3.7789,-0.363652,1.02295,0.868197,-0.362601,0.0808389,1.56076,0.883644,-0.723903,0.100683,0.385718,0.407495,3.33093,2.83912,-2.22811,-3.40857,-2.71965,1.90426,-6.39102,-1.75838,-0.224036,-0.0366135,0.102993,0.0874125,-0.0365077,0.00813909,0.157141,0.0889677,-0.0728845,-10.4709,-0.240745
-194.655,0.986059,0.0601976,6,63,0,203.616,-0.210448,-8.06148,1.18827,-0.217313,-0.476593,-0.471055,-0.313143,-2.58848,-0.288236,1.62652,3.3972,-0.0558444,0.281449,0.505599,-0.571261,0.403914,0.340197,-0.778655,-1.6631,0.44985,0.372455,0.418704,2.96661,4.03678,-0.738255,-1.61908,-1.60027,-1.06381,-8.79356,-0.979193,5.52561,-0.0251216,0.12661,0.227444,-0.256982,0.181701,0.153038,-0.350278,-0.748147,-10.3984,-0.210448
-195.852,0.994069,0.0601976,6,63,0,210.102,-0.17018,-6.90725,-0.0834092,-0.383895,-0.614318,-0.37906,1.35385,-2.13605,-1.3346,-0.967841,4.56311,-0.250256,0.85577,0.649956,0.309014,0.104639,1.48405,-0.784187,-1.89897,0.120628,0.403662,0.449648,4.42522,-0.380605,-1.75176,-2.8032,-1.72969,6.17776,-9.74703,-6.08991,-4.41636,-0.0301879,0.10323,0.0784029,0.0372757,0.0126224,0.179018,-0.0945949,-0.229069,-10.6619,-0.17018
-191.551,0.990916,0.0601976,6,63,0,207.303,-0.0485633,-8.5367,0.552154,-1.20917,-0.842843,-0.974036,0.213062,-1.1189,0.14977,1.10917,3.63015,-0.535646,0.668124,1.43735,-2.05216,0.153298,2.06382,0.338143,-1.1739,0.117346,0.204686,0.334815,2.13166,2.0044,-4.38947,-3.05964,-3.53589,0.773447,-4.06179,0.543686,4.02645,-0.0628559,0.0784016,0.168667,-0.240812,0.0179889,0.242181,0.0396797,-0.137753,-10.7264,-0.0485633
-188.208,0.889397,0.0601976,6,63,0,196.833,-0.206196,-8.7077,0.279514,-1.0474,-0.787575,-0.818502,0.957944,-1.8698,-1.78316,-0.243359,3.40558,-0.671506,0.595032,1.24635,0.0259162,0.538455,0.216452,0.0286188,0.733842,0.120516,0.376008,0.381397,2.51171,0.951909,-3.56702,-2.68215,-2.78747,3.26236,-6.36775,-6.07269,-0.828779,-0.0809272,0.0717109,0.150205,0.00312332,0.0648925,0.026086,0.00344902,0.0884397,-10.5,-0.206196
-196.641,0.955581,0.0601976,6,63,0,203.861,-0.14352,-0.408501,-1.60244,-0.934012,-0.377716,-0.492088,0.445275,-0.351886,1.60991,1.22429,3.60199,-0.558573,1.41291,1.59881,0.116042,-1.40216,1.93731,0.929907,-0.114489,0.0715339,0.354092,0.302414,1.53149,-5.77196,-3.3643,-1.36053,-1.7725,1.60388,-1.26749,5.79889,4.40988,-0.0399569,0.101071,0.114369,0.00830094,-0.100302,0.138583,0.0665198,-0.00818985,-10.9791,-0.14352
-185.136,0.979949,0.0601976,6,63,0,200.618,-0.156193,-12.1708,1.16375,-0.941345,-0.762438,-0.845712,0.626307,-1.81562,-1.57672,-0.474305,4.68726,-0.483138,0.577268,1.07399,-0.892915,0.334786,0.546458,-0.59068,-1.58429,0.121958,0.269679,0.353235,3.02857,5.45479,-4.41232,-3.57374,-3.96407,2.93566,-8.51026,-7.3905,-2.22319,-0.0589223,0.0704022,0.130981,-0.108898,0.0408298,0.0666448,-0.072038,-0.193217,-10.9506,-0.156193
-191.047,0.883607,0.0601976,6,63,0,200.54,-0.177454,-13.2749,-0.00733109,-1.24868,-1.54829,-0.953278,0.0974876,-0.255369,-0.612989,1.16452,2.87442,-0.221052,0.283809,0.809243,-0.157129,-0.000686031,0.707193,1.74647,-2.11042,0.252811,0.313897,0.434765,3.07562,-0.0210726,-3.58923,-4.45045,-2.74012,0.28022,-0.734038,-1.76199,3.34733,-0.0558845,0.07175,0.204586,-0.0397239,-0.000173436,0.178786,0.441526,-0.533537,-10.1309,-0.177454
-188.485,0.887196,0.0601976,6,63,0,206.64,-0.166064,-14.1432,0.657599,-1.07858,-1.56552,-0.942775,0.0243389,-0.341808,-0.632735,1.50715,2.99601,-0.220997,0.406595,0.755995,-0.316954,0.46771,0.922763,1.41092,-1.83209,0.269365,0.305687,0.435088,2.87813,1.97017,-3.23142,-4.69032,-2.82456,0.0729194,-1.02406,-1.89568,4.51543,-0.0595288,0.109523,0.203639,-0.0853764,0.125985,0.24856,0.380054,-0.493503,-10.2307,-0.166064
-189.505,0.939936,0.0601976,6,63,0,206.717,-0.142059,-8.94103,-0.236816,-0.608445,-0.513953,-0.420929,0.139368,-0.355068,-0.412076,0.456209,5.96736,-0.361261,0.617915,1.34443,-0.0876612,0.715507,1.28652,-0.31751,1.03815,0.0983229,0.24123,0.367578,1.85594,-1.41317,-3.63081,-3.06694,-2.51183,0.831659,-2.11882,-2.45901,2.72236,-0.0355203,0.0607552,0.132188,-0.0086191,0.0703507,0.126494,-0.0312185,0.102074,-11.9016,-0.142059
-186.611,0.19479,0.0601976,6,63,0,201.076,-0.122049,-9.254,-0.583117,-0.57944,-0.442596,-0.449768,0.207533,-0.498893,-0.593059,0.101433,7.44938,-0.298898,0.635184,1.51397,-0.200349,0.528944,1.3703,-0.624279,0.68962,0.115784,0.19062,0.378521,1.91731,-4.34386,-4.31647,-3.29707,-3.35049,1.54599,-3.71645,-4.41792,0.755616,-0.0346076,0.0735442,0.175294,-0.0231973,0.0612433,0.158659,-0.0722816,0.079847,-12.5002,-0.122049
-187.502,0.250232,0.0601976,6,63,0,206.519,-0.159482,-9.73127,-0.182804,-0.684442,-0.472288,-0.529449,0.230029,-0.640877,-0.42928,-0.166163,6.82534,-0.477532,0.977658,1.20893,-0.400558,0.670434,1.26523,-0.183704,0.0273893,0.0935826,0.162813,0.380949,1.67855,-1.2477,-4.67155,-3.22353,-3.61367,1.57003,-4.37421,-2.92998,-1.13412,-0.0446887,0.0914919,0.113135,-0.0374853,0.062741,0.118403,-0.0171915,0.00256316,-12.3529,-0.159482
-187.987,0.374739,0.0601976,5,63,0,197.274,-0.213306,-8.6767,0.190193,-0.561817,-0.39567,-0.538569,0.284704,-1.02107,-0.510096,0.170841,7.40267,-0.551877,1.02235,1.44672,-0.0687391,0.698785,0.932215,0.146195,-0.260213,0.0773009,0.173025,0.374835,1.94422,1.40794,-4.15894,-2.92902,-3.98685,2.10757,-7.55866,-3.77607,1.26468,-0.0426606,0.0790284,0.111833,-0.0053136,0.0540167,0.0720611,0.011301,-0.0201147,-12.4684,-0.213306
-187.987,0.00441045,0.0601976,6,63,0,202.867,-0.213306,-8.6767,0.190193,-0.561817,-0.39567,-0.538569,0.284704,-1.02107,-0.510096,0.170841,7.40267,-0.551877,1.02235,1.44672,-0.0687391,0.698785,0.932215,0.146195,-0.260213,0.0773009,0.173025,0.374835,1.94422,1.40794,-4.15894,-2.92902,-3.98685,2.10757,-7.55866,-3.77607,1.26468,-0.0426606,0.0790284,0.111833,-0.0053136,0.0540167,0.0720611,0.011301,-0.0201147,-12.4684,-0.213306
-187.987,0.00055842,0.0601976,5,31,0,199.665,-0.213306,-8.6767,0.190193,-0.561817,-0.39567,-0.538569,0.284704,-1.02107,-0.510096,0.170841,7.40267,-0.551877,1.02235,1.44672,-0.0687391,0.698785,0.932215,0.146195,-0.260213,0.0773009,0.173025,0.374835,1.94422,1.40794,-4.15894,-2.92902,-3.98685,2.10757,-7.55866,-3.77607,1.26468,-0.0426606,0.0790284,0.111833,-0.0053136,0.0540167,0.0720611,0.011301,-0.0201147,-12.4684,-0.213306
